,creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin,product_item_sku_id_encoded
540,2022-04-03,MA-DMSUFT,4,149.99,199.99,149.99,199.99,0.0,0.0,True,0,6,1,4,235,266,59,242,1,50.00250012500624,3
541,2022-04-10,MA-DMSUFT,8,149.99,199.99,157.99,199.99,0.0,0.0,False,0,6,2,4,228,259,52,235,1,50.00250012500624,3
542,2022-04-17,MA-DMSUFT,7,166.65666666666667,199.99,163.32333333333335,199.99,0.0,0.0,True,0,6,3,4,221,252,45,228,1,33.335000083337505,3
543,2022-04-24,MA-DMSUFT,6,189.99,199.99,189.99,199.99,0.0,0.0,True,0,6,4,4,214,245,38,221,1,10.00050002500125,3
544,2022-05-01,MA-DMSUFT,6,194.99,199.99,189.99,199.99,0.0,0.0,True,0,6,1,5,207,238,31,214,1,5.000250012500625,3
545,2022-05-08,MA-DMSUFT,1,199.99,199.99,189.99,199.99,0.0,0.0,True,0,6,2,5,200,231,24,207,1,0.0,3
546,2022-05-15,MA-DMSUFT,5,199.99,199.99,189.99,199.99,0.0,0.0,False,0,6,3,5,193,224,17,200,1,0.0,3
547,2022-05-22,MA-DMSUFT,4,199.99,224.99,199.99,224.99,0.0,0.0,False,0,6,4,5,186,217,10,193,1,22.223209920440908,3
548,2022-05-29,MA-DMSUFT,4,199.99,233.32333333333335,199.99,233.32333333333335,0.0,0.0,False,0,6,5,5,179,210,3,186,1,28.572653113704877,3
549,2022-06-05,MA-DMSUFT,9,199.99,231.24,199.99,231.24,0.0,0.0,False,0,6,1,6,172,203,361,179,1,27.02819581387303,3
550,2022-06-12,MA-DMSUFT,3,199.99,199.99,199.99,199.99,0.0,0.0,False,0,6,2,6,165,196,354,172,1,0.0,3
551,2022-06-19,MA-DMSUFT,2,218.99,249.99,199.99,249.99,0.0,0.0,True,1,6,3,6,158,189,347,165,1,24.800992039681585,3
552,2022-06-26,MA-DMSUFT,8,199.99,249.99,199.99,249.99,0.0,0.0,True,0,6,4,6,151,182,340,158,1,40.00160006400256,3
553,2022-07-03,MA-DMSUFT,2,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,1,7,144,175,333,151,1,40.00160006400256,3
554,2022-07-10,MA-DMSUFT,4,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,2,7,137,168,326,144,1,40.00160006400256,3
555,2022-07-17,MA-DMSUFT,3,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,3,7,130,161,319,137,1,40.00160006400256,3
556,2022-07-24,MA-DMSUFT,2,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,4,7,123,154,312,130,1,40.00160006400256,3
557,2022-07-31,MA-DMSUFT,0,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,5,7,116,147,305,123,1,40.00160006400256,3
558,2022-08-07,MA-DMSUFT,3,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,1,8,109,140,298,116,1,40.00160006400256,3
559,2022-08-14,MA-DMSUFT,1,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,2,8,102,133,291,109,1,40.00160006400256,3
560,2022-08-21,MA-DMSUFT,3,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,3,8,95,126,284,102,1,40.00160006400256,3
561,2022-08-28,MA-DMSUFT,4,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,4,8,88,119,277,95,1,40.00160006400256,3
562,2022-09-04,MA-DMSUFT,3,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,1,9,81,112,270,88,1,40.00160006400256,3
563,2022-09-11,MA-DMSUFT,6,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,2,9,74,105,263,81,1,40.00160006400256,3
564,2022-09-18,MA-DMSUFT,2,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,3,9,67,98,256,74,1,40.00160006400256,3
565,2022-09-25,MA-DMSUFT,4,233.32333333333335,249.99,199.99,249.99,0.0,0.0,True,0,6,4,9,60,91,249,67,1,13.333866688000844,3
566,2020-08-02,PI-DMDCFMJ,12,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,1,8,114,145,303,121,1,0.0,4
567,2020-08-09,PI-DMDCFMJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,2,8,107,138,296,114,1,0.0,4
568,2020-08-16,PI-DMDCFMJ,8,66.99,69.99,66.99,69.99,0.0,0.0,True,0,6,3,8,100,131,289,107,1,8.572653236176597,4
569,2020-08-23,PI-DMDCFMJ,20,68.19,69.99,66.99,69.99,0.0,0.0,True,0,6,4,8,93,124,282,100,1,5.14359194170595,4
570,2020-08-30,PI-DMDCFMJ,17,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,5,8,86,117,275,93,1,0.0,4
571,2020-09-06,PI-DMDCFMJ,13,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,1,9,79,110,268,86,1,0.0,4
572,2020-09-13,PI-DMDCFMJ,13,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,2,9,72,103,261,79,1,0.0,4
573,2020-09-20,PI-DMDCFMJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,3,9,65,96,254,72,1,0.0,4
574,2020-09-27,PI-DMDCFMJ,3,66.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,True,0,6,4,9,58,89,247,65,1,-43.6442989634479,4
575,2020-10-04,PI-DMDCFMJ,4,39.99,39.99,66.99,39.99,0.0,0.0,True,0,6,1,10,51,82,240,58,1,0.0,4
576,2020-10-11,PI-DMDCFMJ,5,39.99,39.99,66.99,39.99,0.0,0.0,False,0,6,2,10,44,75,233,51,1,0.0,4
577,2020-10-18,PI-DMDCFMJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False,0,6,3,10,37,68,226,44,1,0.0,4
578,2020-10-25,PI-DMDCFMJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,0,6,4,10,30,61,219,37,1,0.0,4
579,2020-11-01,PI-DMDCFMJ,6,38.99,39.99,37.99,39.99,0.0,0.0,True,0,6,1,11,23,54,212,30,1,5.0012503125781445,4
580,2020-11-08,PI-DMDCFMJ,7,37.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,True,0,6,2,11,16,47,205,23,1,61.82942353155118,4
581,2020-11-15,PI-DMDCFMJ,12,51.99,61.41857142857143,37.99,61.41857142857143,0.0,0.0,True,0,6,3,11,9,40,198,16,1,30.702672528085973,4
582,2020-11-22,PI-DMDCFMJ,23,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,4,11,2,33,191,9,1,0.0,4
583,2020-11-29,PI-DMDCFMJ,28,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,5,11,360,26,184,2,1,0.0,4
584,2020-12-06,PI-DMDCFMJ,33,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,1,12,353,19,177,360,1,0.0,4
585,2020-12-13,PI-DMDCFMJ,61,68.71727272727271,69.99,66.99,69.99,0.0,0.0,True,0,6,2,12,346,12,170,353,1,3.6368831911052455,4
586,2020-12-20,PI-DMDCFMJ,32,66.99,69.99,66.99,69.99,0.0,0.0,True,0,6,3,12,339,5,163,346,1,8.572653236176597,4
587,2020-12-27,PI-DMDCFMJ,35,68.40176470588234,69.99,66.99,69.99,0.0,0.0,True,0,6,4,12,332,363,156,339,1,4.53846347797586,4
588,2021-01-03,PI-DMDCFMJ,38,69.99,69.99,66.99,69.99,0.0,0.0,True,0,6,1,1,325,356,149,332,1,0.0,4
589,2021-01-10,PI-DMDCFMJ,20,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,2,1,318,349,142,325,1,0.0,4
590,2021-01-17,PI-DMDCFMJ,16,69.09,69.99,66.99,69.99,0.0,0.0,True,0,6,3,1,311,342,135,318,1,2.5717959708529547,4
591,2021-01-24,PI-DMDCFMJ,44,66.99,69.99,66.99,69.99,0.0,0.0,True,0,6,4,1,304,335,128,311,1,8.572653236176597,4
592,2021-01-31,PI-DMDCFMJ,66,68.2062162162162,69.17918918918917,66.99,69.17918918918917,0.0,0.0,True,0,6,5,1,297,328,121,304,1,2.8129065529002113,4
593,2021-02-07,PI-DMDCFMJ,69,69.99,63.99,66.99,63.99,0.0,0.0,True,0,6,1,2,290,321,114,297,1,-18.752930145335185,4
594,2021-02-14,PI-DMDCFMJ,64,69.99,58.171818181818175,66.99,58.171818181818175,0.0,0.0,False,0,6,2,2,283,314,107,290,1,-40.631983622185075,4
595,2021-02-21,PI-DMDCFMJ,68,69.99,50.75923076923077,37.99,50.75923076923077,0.0,0.0,False,0,6,3,2,276,307,100,283,1,-75.77250064406624,4
596,2021-02-28,PI-DMDCFMJ,7,57.589999999999996,39.99,37.99,39.99,0.0,0.0,True,0,6,4,2,269,300,93,276,1,-88.0220055013753,4
597,2021-03-07,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,1,3,262,293,86,269,1,0.0,4
598,2021-03-14,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,3,255,286,79,262,1,0.0,4
599,2021-03-21,PI-DMDCFMJ,10,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,3,248,279,72,255,1,0.0,4
600,2021-03-28,PI-DMDCFMJ,12,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,3,241,272,65,248,1,0.0,4
601,2021-04-04,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,4,234,265,58,241,1,0.0,4
602,2021-04-11,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,4,227,258,51,234,1,0.0,4
603,2021-04-18,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,4,220,251,44,227,1,0.0,4
604,2021-04-25,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,4,213,244,37,220,1,0.0,4
605,2021-05-02,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,5,206,237,30,213,1,0.0,4
606,2021-05-09,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,5,199,230,23,206,1,0.0,4
607,2021-05-16,PI-DMDCFMJ,9,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,3,5,192,223,16,199,1,0.0,4
608,2021-05-23,PI-DMDCFMJ,20,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,4,5,185,216,9,192,1,0.0,4
609,2021-05-30,PI-DMDCFMJ,25,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,5,5,178,209,2,185,1,0.0,4
610,2021-06-06,PI-DMDCFMJ,21,69.99,59.08090909090909,37.99,59.08090909090909,0.0,0.0,False,0,6,1,6,171,202,360,178,1,-36.92932650140792,4
611,2021-06-13,PI-DMDCFMJ,11,69.99,54.99,37.99,54.99,0.0,0.0,False,0,6,2,6,164,195,353,171,1,-54.55537370430985,4
612,2021-06-20,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,3,6,157,188,346,164,1,0.0,4
613,2021-06-27,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,6,150,181,339,157,1,0.0,4
614,2021-07-04,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,0.0,0.0,False,1,6,1,7,143,174,332,150,1,0.0,4
615,2021-07-11,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,7,136,167,325,143,1,0.0,4
616,2021-07-18,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,7,129,160,318,136,1,0.0,4
617,2021-07-25,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,7,122,153,311,129,1,0.0,4
618,2021-08-01,PI-DMDCFMJ,13,39.99,58.739999999999995,37.99,58.739999999999995,0.0,0.0,False,0,6,1,8,115,146,304,122,1,63.840653728294164,4
619,2021-08-08,PI-DMDCFMJ,16,39.99,56.35363636363636,37.99,56.35363636363636,0.0,0.0,False,0,6,2,8,108,139,297,115,1,58.07481972608042,4
620,2021-08-15,PI-DMDCFMJ,13,39.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,8,101,132,290,108,1,85.72653236176595,4
621,2021-08-22,PI-DMDCFMJ,9,44.27571428571429,65.7042857142857,37.99,65.7042857142857,0.0,0.0,True,0,6,4,8,94,125,283,101,1,65.22731720044352,4
622,2021-08-29,PI-DMDCFMJ,13,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,5,8,87,118,276,94,1,0.0,4
623,2021-09-05,PI-DMDCFMJ,9,69.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,1,9,80,111,269,87,1,-54.555373704309886,4
624,2021-09-12,PI-DMDCFMJ,13,69.99,46.656666666666666,37.99,46.656666666666666,0.0,0.0,False,0,6,2,9,73,104,262,80,1,-100.02143316424947,4
625,2021-09-19,PI-DMDCFMJ,7,69.99,49.99,37.99,49.99,0.0,0.0,False,0,6,3,9,66,97,255,73,1,-80.0160032006401,4
626,2021-09-26,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,4,9,59,90,248,66,1,0.0,4
627,2021-10-03,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,10,52,83,241,59,1,0.0,4
628,2021-10-10,PI-DMDCFMJ,13,39.99,43.74,37.99,43.74,0.0,0.0,False,0,6,2,10,45,76,234,52,1,17.146776406035666,4
629,2021-10-17,PI-DMDCFMJ,7,39.99,45.989999999999995,37.99,45.989999999999995,0.0,0.0,False,0,6,3,10,38,69,227,45,1,26.09262883235483,4
630,2021-10-24,PI-DMDCFMJ,12,39.99,65.7042857142857,37.99,65.7042857142857,0.0,0.0,False,0,6,4,10,31,62,220,38,1,78.27278064053222,4
631,2021-10-31,PI-DMDCFMJ,13,51.989999999999995,69.99,37.99,69.99,0.0,0.0,True,0,6,5,10,24,55,213,31,1,51.43591941705958,4
632,2021-11-07,PI-DMDCFMJ,3,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,1,11,17,48,206,24,1,0.0,4
633,2021-11-14,PI-DMDCFMJ,19,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,11,10,41,199,17,1,0.0,4
634,2021-11-21,PI-DMDCFMJ,21,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,11,3,34,192,10,1,0.0,4
635,2021-11-28,PI-DMDCFMJ,49,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,4,11,361,27,185,3,1,0.0,4
636,2021-12-05,PI-DMDCFMJ,15,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,1,12,354,20,178,361,1,0.0,4
637,2021-12-12,PI-DMDCFMJ,17,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,12,347,13,171,354,1,0.0,4
638,2021-12-19,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,12,340,6,164,347,1,0.0,4
639,2021-12-26,PI-DMDCFMJ,21,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,4,12,333,364,157,340,1,0.0,4
640,2022-01-02,PI-DMDCFMJ,20,69.99,61.808181818181815,37.99,61.808181818181815,0.0,0.0,False,0,6,1,1,326,357,150,333,1,-26.474870935004187,4
641,2022-01-09,PI-DMDCFMJ,12,69.99,61.41857142857143,37.99,61.41857142857143,0.0,0.0,False,0,6,2,1,319,350,143,326,1,-27.911520480078124,4
642,2022-01-16,PI-DMDCFMJ,5,59.99,59.99,37.99,59.99,0.0,0.0,True,0,6,3,1,312,343,136,319,1,0.0,4
643,2022-01-23,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,4,1,305,336,129,312,1,0.0,4
644,2022-01-30,PI-DMDCFMJ,3,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,5,1,298,329,122,305,1,54.55537370430985,4
645,2022-02-06,PI-DMDCFMJ,2,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,1,2,291,322,115,298,1,54.55537370430985,4
646,2022-02-13,PI-DMDCFMJ,12,69.99,65.7042857142857,37.99,65.7042857142857,0.0,0.0,True,0,6,2,2,284,315,108,291,1,-13.045463440088731,4
647,2022-02-20,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,2,277,308,101,284,1,0.0,4
648,2022-02-27,PI-DMDCFMJ,14,69.99,51.24,37.99,51.24,0.0,0.0,False,0,6,4,2,270,301,94,277,1,-73.18501170960184,4
649,2022-03-06,PI-DMDCFMJ,9,69.99,45.989999999999995,37.99,45.989999999999995,0.0,0.0,False,0,6,1,3,263,294,87,270,1,-104.37051532941946,4
650,2022-03-13,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,2,3,256,287,80,263,1,0.0,4
651,2022-03-20,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,3,249,280,73,256,1,0.0,4
652,2022-03-27,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,3,242,273,66,249,1,0.0,4
653,2022-04-03,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,4,235,266,59,242,1,0.0,4
654,2022-04-10,PI-DMDCFMJ,10,39.99,47.49,37.99,47.49,0.0,0.0,False,0,6,2,4,228,259,52,235,1,31.585596967782692,4
655,2022-04-17,PI-DMDCFMJ,4,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,3,4,221,252,45,228,1,54.55537370430985,4
656,2022-04-24,PI-DMDCFMJ,9,39.99,54.99,37.99,54.99,0.0,0.0,False,0,6,4,4,214,245,38,221,1,54.55537370430987,4
657,2022-05-01,PI-DMDCFMJ,4,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,1,5,207,238,31,214,1,54.55537370430985,4
658,2022-05-08,PI-DMDCFMJ,5,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,2,5,200,231,24,207,1,0.0,4
659,2022-05-15,PI-DMDCFMJ,15,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,5,193,224,17,200,1,0.0,4
660,2022-05-22,PI-DMDCFMJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,4,5,186,217,10,193,1,0.0,4
661,2022-05-29,PI-DMDCFMJ,13,69.99,61.41857142857142,37.99,61.41857142857142,0.0,0.0,False,0,6,5,5,179,210,3,186,1,-27.911520480078174,4
662,2022-06-05,PI-DMDCFMJ,15,69.99,49.99,37.99,49.99,0.0,0.0,False,0,6,1,6,172,203,361,179,1,-80.0160032006401,4
663,2022-06-12,PI-DMDCFMJ,13,63.989999999999995,57.989999999999995,37.99,57.989999999999995,0.0,0.0,True,0,6,2,6,165,196,354,172,1,-20.6932229694775,4
664,2022-06-19,PI-DMDCFMJ,5,49.99,59.99,37.99,59.99,0.0,0.0,True,1,6,3,6,158,189,347,165,1,33.33888981496916,4
665,2022-06-26,PI-DMDCFMJ,10,69.99,63.989999999999995,37.99,63.989999999999995,0.0,0.0,True,0,6,4,6,151,182,340,158,1,-18.75293014533521,4
666,2022-07-03,PI-DMDCFMJ,11,69.99,54.99,37.99,54.99,0.0,0.0,False,0,6,1,7,144,175,333,151,1,-54.55537370430985,4
667,2022-07-10,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,7,137,168,326,144,1,0.0,4
668,2022-07-17,PI-DMDCFMJ,16,51.24,47.49,37.99,47.49,0.0,0.0,True,0,6,3,7,130,161,319,137,1,-15.792798483891346,4
669,2022-07-24,PI-DMDCFMJ,12,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,4,7,123,154,312,130,1,0.0,4
670,2022-07-31,PI-DMDCFMJ,14,39.99,43.74,37.99,43.74,0.0,0.0,False,0,6,5,7,116,147,305,123,1,17.146776406035666,4
671,2022-08-07,PI-DMDCFMJ,20,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,1,8,109,140,298,116,1,54.55537370430985,4
672,2022-08-14,PI-DMDCFMJ,8,39.99,63.989999999999995,37.99,63.989999999999995,0.0,0.0,False,0,6,2,8,102,133,291,109,1,75.01172058134081,4
673,2022-08-21,PI-DMDCFMJ,26,51.989999999999995,57.989999999999995,37.99,57.989999999999995,0.0,0.0,True,0,6,3,8,95,126,284,102,1,20.6932229694775,4
674,2022-08-28,PI-DMDCFMJ,16,69.99,66.24,37.99,66.24,0.0,0.0,True,0,6,4,8,88,119,277,95,1,-11.322463768115941,4
675,2022-09-04,PI-DMDCFMJ,22,69.99,64.53545454545454,37.99,64.53545454545454,0.0,0.0,False,0,6,1,9,81,112,270,88,1,-16.90402738452436,4
676,2022-09-11,PI-DMDCFMJ,21,69.99,59.99,37.99,59.99,0.0,0.0,False,0,6,2,9,74,105,263,81,1,-33.338889814969136,4
677,2022-09-18,PI-DMDCFMJ,4,69.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,6,3,9,67,98,256,74,1,-54.555373704309886,4
678,2022-09-25,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,4,9,60,91,249,67,1,0.0,4
679,2022-10-02,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,10,53,84,242,60,1,0.0,4
680,2022-10-09,PI-DMDCFMJ,10,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,10,46,77,235,53,1,0.0,4
681,2022-10-16,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,10,39,70,228,46,1,0.0,4
682,2022-10-23,PI-DMDCFMJ,9,39.99,45.99,37.99,45.99,0.0,0.0,False,0,6,4,10,32,63,221,39,1,26.09262883235486,4
683,2022-10-30,PI-DMDCFMJ,2,39.99,69.99,37.99,69.99,0.0,0.0,False,0,6,5,10,25,56,214,32,1,85.72653236176595,4
684,2022-11-06,PI-DMDCFMJ,7,39.99,47.49,37.99,47.49,0.0,0.0,False,0,6,1,11,18,49,207,25,1,31.585596967782692,4
685,2022-11-13,PI-DMDCFMJ,6,54.989999999999995,69.99,37.99,69.99,0.0,0.0,True,0,6,2,11,11,42,200,18,1,42.86326618088299,4
686,2022-11-20,PI-DMDCFMJ,9,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,3,11,4,35,193,11,1,0.0,4
687,2022-11-27,PI-DMDCFMJ,22,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,4,11,362,28,186,4,1,0.0,4
688,2022-12-04,PI-DMDCFMJ,31,69.99,59.40176470588235,37.99,59.40176470588235,0.0,0.0,False,0,6,1,12,355,21,179,362,1,-35.649564778229994,4
689,2022-12-11,PI-DMDCFMJ,5,62.489999999999995,62.489999999999995,37.99,62.489999999999995,0.0,0.0,True,0,6,2,12,348,14,172,355,1,0.0,4
690,2022-12-18,PI-DMDCFMJ,10,39.99,39.99,37.99,39.99,0.0,0.0,True,0,6,3,12,341,7,165,348,1,0.0,4
691,2022-12-25,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,99.0,6.0,False,1,6,4,12,334,0,158,341,1,0.0,4
692,2023-01-01,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,164.0,8.0,False,1,6,1,1,327,358,151,334,1,0.0,4
693,2023-01-08,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,344.0,29.0,False,0,6,2,1,320,351,144,327,1,0.0,4
694,2023-01-15,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,242.0,19.0,False,0,6,3,1,313,344,137,320,1,0.0,4
695,2023-01-22,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,194.0,26.0,False,0,6,4,1,306,337,130,313,1,0.0,4
696,2023-01-29,PI-DMDCFMJ,14,39.99,39.99,37.99,39.99,340.0,50.0,False,0,6,5,1,299,330,123,306,1,0.0,4
697,2023-02-05,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,224.0,13.0,False,0,6,1,2,292,323,116,299,1,0.0,4
698,2023-02-12,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,410.0,17.0,False,0,6,2,2,285,316,109,292,1,0.0,4
699,2023-02-19,PI-DMDCFMJ,26,39.99,39.99,37.99,39.99,938.0,166.0,False,0,6,3,2,278,309,102,285,1,0.0,4
700,2023-02-26,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,693.0,90.0,False,0,6,4,2,271,302,95,278,1,0.0,4
701,2023-03-05,PI-DMDCFMJ,16,39.99,39.99,37.99,39.99,447.0,38.0,False,0,6,1,3,264,295,88,271,1,0.0,4
702,2023-03-12,PI-DMDCFMJ,14,39.99,39.99,37.99,39.99,413.0,32.0,False,0,6,2,3,257,288,81,264,1,0.0,4
703,2023-03-19,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,169.0,15.0,False,0,6,3,3,250,281,74,257,1,0.0,4
704,2023-03-26,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,358.0,24.0,False,0,6,4,3,243,274,67,250,1,0.0,4
705,2023-04-02,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,42.0,5.0,False,0,6,1,4,236,267,60,243,1,0.0,4
706,2023-04-09,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,157.0,9.0,False,0,6,2,4,229,260,53,236,1,0.0,4
707,2023-04-16,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,86.0,17.0,False,0,6,3,4,222,253,46,229,1,0.0,4
708,2023-04-23,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,87.0,10.0,False,0,6,4,4,215,246,39,222,1,0.0,4
709,2023-04-30,PI-DMDCFMJ,11,39.99,39.99,37.99,39.99,475.0,44.0,False,0,6,5,4,208,239,32,215,1,0.0,4
710,2023-05-07,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,124.0,9.0,False,0,6,1,5,201,232,25,208,1,0.0,4
711,2023-05-14,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,270.0,49.0,False,0,6,2,5,194,225,18,201,1,0.0,4
712,2023-05-21,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,175.0,21.0,False,0,6,3,5,187,218,11,194,1,0.0,4
713,2023-05-28,PI-DMDCFMJ,14,39.99,39.99,37.99,39.99,682.0,96.0,False,0,6,4,5,180,211,4,187,1,0.0,4
714,2023-06-04,PI-DMDCFMJ,32,39.99,39.99,37.99,39.99,671.0,118.0,False,0,6,1,6,173,204,363,180,1,0.0,4
715,2023-06-11,PI-DMDCFMJ,14,39.99,39.99,37.99,39.99,564.0,28.0,False,0,6,2,6,166,197,356,173,1,0.0,4
716,2023-06-18,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,306.0,21.0,False,0,6,3,6,159,190,349,166,1,0.0,4
717,2023-06-25,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,212.0,22.0,False,0,6,4,6,152,183,342,159,1,0.0,4
718,2023-07-02,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,112.0,25.0,False,0,6,1,7,145,176,335,152,1,0.0,4
719,2023-07-09,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,102.0,16.0,False,0,6,2,7,138,169,328,145,1,0.0,4
720,2023-07-16,PI-DMDCFMJ,10,39.99,39.99,37.99,39.99,139.0,32.0,False,0,6,3,7,131,162,321,138,1,0.0,4
