creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin
2022-08-03,PI-DMDCMEK,7,49.99,64.99,75.99,64.99,0.0,0.0,False,0,2,1,8,113,144,302,120,1,46.160947838128926
2022-08-06,PI-DMDCMEK,3,49.99,64.99,75.99,64.99,0.0,0.0,False,0,5,1,8,110,141,299,117,1,46.160947838128926
2022-08-09,PI-DMDCMEK,7,49.99,57.49,75.99,57.49,0.0,0.0,False,0,1,2,8,107,138,296,114,1,26.091494172899633
2022-08-12,PI-DMDCMEK,6,49.99,72.49,75.99,72.49,0.0,0.0,False,0,4,2,8,104,135,293,111,1,62.077527934887556
2022-08-15,PI-DMDCMEK,4,49.99,64.99,75.99,64.99,0.0,0.0,False,0,0,3,8,101,132,290,108,1,46.160947838128926
2022-08-18,PI-DMDCMEK,2,79.99,79.99,75.99,79.99,0.0,0.0,True,0,3,3,8,98,129,287,105,1,0.0
2022-08-21,PI-DMDCMEK,7,79.99,72.49,75.99,72.49,0.0,0.0,False,0,6,3,8,95,126,284,102,1,-20.69250931162919
2022-08-24,PI-DMDCMEK,9,79.99,79.99,75.99,79.99,0.0,0.0,False,0,2,4,8,92,123,281,99,1,0.0
2022-08-27,PI-DMDCMEK,10,79.99,69.99,75.99,69.99,0.0,0.0,False,0,5,4,8,89,120,278,96,1,-28.575510787255325
2022-08-30,PI-DMDCMEK,5,79.99,79.99,75.99,79.99,0.0,0.0,False,0,1,5,8,86,117,275,93,1,0.0
2022-09-02,PI-DMDCMEK,8,79.99,79.99,75.99,79.99,0.0,0.0,False,0,4,1,9,83,114,272,90,1,0.0
2022-09-05,PI-DMDCMEK,12,79.99,73.99,75.99,73.99,0.0,0.0,False,1,0,1,9,80,111,269,87,1,-16.21840789295851
2022-09-08,PI-DMDCMEK,8,79.99,72.49,75.99,72.49,0.0,0.0,False,0,3,2,9,77,108,266,84,1,-20.69250931162919
2022-09-11,PI-DMDCMEK,7,79.99,49.99,75.99,49.99,0.0,0.0,False,0,6,2,9,74,105,263,81,1,-120.02400480096016
2022-09-14,PI-DMDCMEK,2,79.99,49.99,75.99,49.99,0.0,0.0,False,0,2,2,9,71,102,260,78,1,-120.02400480096016
2022-09-17,PI-DMDCMEK,2,79.99,79.99,75.99,79.99,0.0,0.0,False,0,5,3,9,68,99,257,75,1,0.0
2022-09-20,PI-DMDCMEK,2,79.99,49.99,75.99,49.99,0.0,0.0,False,0,1,3,9,65,96,254,72,1,-120.02400480096016
2022-09-23,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,0.0,0.0,True,0,4,4,9,62,93,251,69,1,0.0
2022-09-26,PI-DMDCMEK,5,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,4,9,59,90,248,66,1,0.0
2022-09-29,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,5,9,56,87,245,63,1,0.0
2022-10-02,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,1,10,53,84,242,60,1,0.0
2022-10-05,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,1,10,50,81,239,57,1,0.0
2022-10-08,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,2,10,47,78,236,54,1,0.0
2022-10-11,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,2,10,44,75,233,51,1,0.0
2022-10-14,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,4,2,10,41,72,230,48,1,0.0
2022-10-17,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,3,10,38,69,227,45,1,0.0
2022-10-20,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,3,10,35,66,224,42,1,0.0
2022-10-23,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,4,10,32,63,221,39,1,0.0
2022-10-26,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,4,10,29,60,218,36,1,0.0
2022-10-29,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,5,10,26,57,215,33,1,0.0
2022-11-01,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,1,11,23,54,212,30,1,0.0
2022-11-04,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,0.0,0.0,False,0,4,1,11,20,51,209,27,1,0.0
2022-11-07,PI-DMDCMEK,2,49.99,79.99,75.99,79.99,0.0,0.0,False,0,0,1,11,17,48,206,24,1,75.00937617202149
2022-11-10,PI-DMDCMEK,0,49.99,79.99,75.99,79.99,0.0,0.0,False,0,3,2,11,14,45,203,21,1,75.00937617202149
2022-11-13,PI-DMDCMEK,2,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,2,11,11,42,200,18,1,0.0
2022-11-16,PI-DMDCMEK,7,79.99,73.99,75.99,73.99,0.0,0.0,False,0,2,3,11,8,39,197,15,1,-16.21840789295851
2022-11-19,PI-DMDCMEK,2,79.99,79.99,75.99,79.99,0.0,0.0,False,0,5,3,11,5,36,194,12,1,0.0
2022-11-22,PI-DMDCMEK,0,79.99,79.99,75.99,79.99,0.0,0.0,False,0,1,4,11,2,33,191,9,1,0.0
2022-11-25,PI-DMDCMEK,14,79.99,67.13285714285715,75.99,67.13285714285715,0.0,0.0,False,0,4,4,11,364,30,188,6,1,-38.30357712850847
2022-11-28,PI-DMDCMEK,9,79.99,61.989999999999995,75.99,61.989999999999995,0.0,0.0,False,0,0,4,11,361,27,185,3,1,-58.07388288433619
2022-12-01,PI-DMDCMEK,2,79.99,64.99,75.99,64.99,0.0,0.0,False,0,3,1,12,358,24,182,0,1,-46.16094783812895
2022-12-04,PI-DMDCMEK,5,79.99,59.99,75.99,59.99,0.0,0.0,False,0,6,1,12,355,21,179,362,1,-66.6777796299383
2022-12-07,PI-DMDCMEK,2,79.99,49.99,75.99,49.99,0.0,0.0,False,0,2,1,12,352,18,176,359,1,-120.02400480096016
2022-12-10,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,0.0,0.0,True,0,5,2,12,349,15,173,356,1,0.0
2022-12-13,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,2,12,346,12,170,353,1,0.0
2022-12-16,PI-DMDCMEK,7,49.99,49.99,75.99,49.99,0.0,0.0,False,0,4,3,12,343,9,167,350,1,0.0
2022-12-19,PI-DMDCMEK,10,49.99,49.99,75.99,49.99,74.0,4.0,False,0,0,3,12,340,6,164,347,1,0.0
2022-12-22,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,4,12,337,3,161,344,1,0.0
2022-12-25,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,50.0,2.0,False,1,6,4,12,334,0,158,341,1,0.0
2022-12-28,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,125.0,14.0,False,0,2,4,12,331,362,155,338,1,0.0
2022-12-31,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,317.0,14.0,False,0,5,5,12,328,359,152,335,1,0.0
2023-01-03,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,1,1,325,356,149,332,1,0.0
2023-01-06,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,157.0,2.0,False,0,4,1,1,322,353,146,329,1,0.0
2023-01-09,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,2,1,319,350,143,326,1,0.0
2023-01-12,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,2,1,316,347,140,323,1,0.0
2023-01-15,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,3,1,313,344,137,320,1,0.0
2023-01-18,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,3,1,310,341,134,317,1,0.0
2023-01-21,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,3,1,307,338,131,314,1,0.0
2023-01-24,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,31.0,2.0,False,0,1,4,1,304,335,128,311,1,0.0
2023-01-27,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,136.0,10.0,False,0,4,4,1,301,332,125,308,1,0.0
2023-01-30,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,103.0,9.0,False,0,0,5,1,298,329,122,305,1,0.0
2023-02-02,PI-DMDCMEK,5,49.99,49.99,75.99,49.99,129.0,11.0,False,0,3,1,2,295,326,119,302,1,0.0
2023-02-05,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,1,2,292,323,116,299,1,0.0
2023-02-08,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,2,2,289,320,113,296,1,0.0
2023-02-11,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,174.0,0.0,False,0,5,2,2,286,317,110,293,1,0.0
2023-02-14,PI-DMDCMEK,8,49.99,49.99,75.99,49.99,259.0,21.0,False,0,1,2,2,283,314,107,290,1,0.0
2023-02-17,PI-DMDCMEK,6,49.99,49.99,75.99,49.99,422.0,73.0,False,0,4,3,2,280,311,104,287,1,0.0
2023-02-20,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,84.0,7.0,False,1,0,3,2,277,308,101,284,1,0.0
2023-02-23,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,245.0,12.0,False,0,3,4,2,274,305,98,281,1,0.0
2023-02-26,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,163.0,7.0,False,0,6,4,2,271,302,95,278,1,0.0
2023-03-01,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,1,3,268,299,92,275,1,0.0
2023-03-04,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,1,3,265,296,89,272,1,0.0
2023-03-07,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,106.0,21.0,False,0,1,1,3,262,293,86,269,1,0.0
2023-03-10,PI-DMDCMEK,5,49.99,49.99,75.99,49.99,150.0,2.0,False,0,4,2,3,259,290,83,266,1,0.0
2023-03-13,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,2,3,256,287,80,263,1,0.0
2023-03-16,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,62.0,14.0,False,0,3,3,3,253,284,77,260,1,0.0
2023-03-19,PI-DMDCMEK,6,49.99,49.99,75.99,49.99,270.0,12.0,False,0,6,3,3,250,281,74,257,1,0.0
2023-03-22,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,120.0,8.0,False,0,2,4,3,247,278,71,254,1,0.0
2023-03-25,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,93.0,3.0,False,0,5,4,3,244,275,68,251,1,0.0
2023-03-28,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,4,3,241,272,65,248,1,0.0
2023-03-31,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,4,5,3,238,269,62,245,1,0.0
2023-04-03,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,36.0,4.0,False,0,0,1,4,235,266,59,242,1,0.0
2023-04-06,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,43.0,4.0,False,0,3,1,4,232,263,56,239,1,0.0
2023-04-09,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,2,4,229,260,53,236,1,0.0
2023-04-12,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,46.0,0.0,False,0,2,2,4,226,257,50,233,1,0.0
2023-04-15,PI-DMDCMEK,5,49.99,49.99,75.99,49.99,104.0,12.0,False,0,5,3,4,223,254,47,230,1,0.0
2023-04-18,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,40.0,5.0,False,0,1,3,4,220,251,44,227,1,0.0
2023-04-21,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,112.0,9.0,False,0,4,3,4,217,248,41,224,1,0.0
2023-04-24,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,4,4,214,245,38,221,1,0.0
2023-04-27,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,4,4,211,242,35,218,1,0.0
2023-04-30,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,5,4,208,239,32,215,1,0.0
2023-05-03,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,40.0,0.0,False,0,2,1,5,205,236,29,212,1,0.0
2023-05-06,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,142.0,8.0,False,0,5,1,5,202,233,26,209,1,0.0
2023-05-09,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,78.0,12.0,False,0,1,2,5,199,230,23,206,1,0.0
2023-05-12,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,48.0,7.0,False,0,4,2,5,196,227,20,203,1,0.0
2023-05-15,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,60.0,4.0,False,0,0,3,5,193,224,17,200,1,0.0
2023-05-18,PI-DMDCMEK,6,49.99,49.99,75.99,49.99,42.0,7.0,False,0,3,3,5,190,221,14,197,1,0.0
2023-05-21,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,74.0,4.0,False,0,6,3,5,187,218,11,194,1,0.0
2023-05-24,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,166.0,5.0,False,0,2,4,5,184,215,8,191,1,0.0
2023-05-27,PI-DMDCMEK,7,49.99,49.99,75.99,49.99,336.0,60.0,False,0,5,4,5,181,212,5,188,1,0.0
2023-05-30,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,72.0,8.0,False,0,1,5,5,178,209,2,185,1,0.0
2023-06-02,PI-DMDCMEK,5,49.99,49.99,75.99,49.99,191.0,7.0,False,0,4,1,6,175,206,365,182,1,0.0
2023-06-05,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,98.0,3.0,False,0,0,1,6,172,203,362,179,1,0.0
2023-06-08,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,2,6,169,200,359,176,1,0.0
2023-06-11,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,90.0,7.0,False,0,6,2,6,166,197,356,173,1,0.0
2023-06-14,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,98.0,4.0,False,0,2,2,6,163,194,353,170,1,0.0
2023-06-17,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,64.0,2.0,False,0,5,3,6,160,191,350,167,1,0.0
2023-06-20,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,51.0,2.0,False,0,1,3,6,157,188,347,164,1,0.0
2023-06-23,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,111.0,5.0,False,0,4,4,6,154,185,344,161,1,0.0
2023-06-26,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,4,6,151,182,341,158,1,0.0
2023-06-29,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,33.0,2.0,False,0,3,5,6,148,179,338,155,1,0.0
2023-07-02,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,62.0,0.0,False,0,6,1,7,145,176,335,152,1,0.0
2023-07-05,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,59.0,4.0,False,0,2,1,7,142,173,332,149,1,0.0
2023-07-08,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,2,7,139,170,329,146,1,0.0
2023-07-11,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,2,7,136,167,326,143,1,0.0
2023-07-14,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,43.0,2.0,False,0,4,2,7,133,164,323,140,1,0.0
2023-07-17,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,35.0,8.0,False,0,0,3,7,130,161,320,137,1,0.0
2023-07-20,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,43.0,5.0,False,0,3,3,7,127,158,317,134,1,0.0
2023-07-23,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,45.0,3.0,False,0,6,4,7,124,155,314,131,1,0.0
2023-07-26,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,51.0,13.0,False,0,2,4,7,121,152,311,128,1,0.0
2023-07-29,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,166.0,16.0,False,0,5,5,7,118,149,308,125,1,0.0
2023-08-01,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,42.0,3.0,False,0,1,1,8,115,146,305,122,1,0.0
2023-08-04,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,45.0,10.0,False,0,4,1,8,112,143,302,119,1,0.0
2023-08-07,PI-DMDCMEK,6,49.99,49.99,75.99,49.99,132.0,4.0,False,0,0,1,8,109,140,299,116,1,0.0
2023-08-10,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,115.0,8.0,False,0,3,2,8,106,137,296,113,1,0.0
2023-08-13,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,52.0,2.0,False,0,6,2,8,103,134,293,110,1,0.0
2023-08-16,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,3,8,100,131,290,107,1,0.0
2023-08-19,PI-DMDCMEK,22,49.99,49.99,75.99,49.99,342.0,92.0,False,0,5,3,8,97,128,287,104,1,0.0
2023-08-22,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,40.0,2.0,False,0,1,4,8,94,125,284,101,1,0.0
2023-08-25,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,0.0,4.0,False,0,4,4,8,91,122,281,98,1,0.0
2023-08-28,PI-DMDCMEK,11,49.99,49.99,75.99,49.99,0.0,27.0,False,0,0,4,8,88,119,278,95,1,0.0
2023-08-31,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,5,8,85,116,275,92,1,0.0
2023-09-03,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,0.0,13.0,False,0,6,1,9,82,113,272,89,1,0.0
2023-09-06,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,0.0,6.0,False,0,2,1,9,79,110,269,86,1,0.0
2023-09-09,PI-DMDCMEK,8,49.99,49.99,75.99,49.99,0.0,13.0,False,0,5,2,9,76,107,266,83,1,0.0
2023-09-12,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,1,2,9,73,104,263,80,1,0.0
2023-09-15,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,0.0,7.0,False,0,4,3,9,70,101,260,77,1,0.0
2023-09-18,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,0,3,9,67,98,257,74,1,0.0
2023-09-21,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,3,3,9,64,95,254,71,1,0.0
2023-09-24,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,6,4,9,61,92,251,68,1,0.0
2023-09-27,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,2,4,9,58,89,248,65,1,0.0
2023-09-30,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,5,9,55,86,245,62,1,0.0
2023-10-03,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,103.0,3.0,False,0,1,1,10,52,83,242,59,1,0.0
2023-10-06,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,4,1,10,49,80,239,56,1,0.0
2023-10-09,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,34.0,8.0,False,1,0,2,10,46,77,236,53,1,0.0
2023-10-12,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,63.0,9.0,False,0,3,2,10,43,74,233,50,1,0.0
2023-10-15,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,37.0,2.0,False,0,6,3,10,40,71,230,47,1,0.0
2023-10-18,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,21.0,1.0,False,0,2,3,10,37,68,227,44,1,0.0
2023-10-21,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False,0,5,3,10,34,65,224,41,1,0.0
2023-10-24,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,58.0,6.0,False,0,1,4,10,31,62,221,38,1,0.0
2020-07-29,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,True,0,2,5,7,118,149,307,125,1,0.0
2020-08-01,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,False,0,5,1,8,115,146,304,122,1,0.0
2020-08-04,PI-DMDCSOJ,7,69.99,69.99,66.99,69.99,0.0,0.0,False,0,1,1,8,112,143,301,119,1,0.0
2020-08-07,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False,0,4,1,8,109,140,298,116,1,0.0
2020-08-10,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False,0,0,2,8,106,137,295,113,1,0.0
2020-08-13,PI-DMDCSOJ,4,66.99,69.99,66.99,69.99,0.0,0.0,True,0,3,2,8,103,134,292,110,1,8.572653236176597
2020-08-16,PI-DMDCSOJ,7,66.99,69.99,66.99,69.99,0.0,0.0,False,0,6,3,8,100,131,289,107,1,8.572653236176597
2020-08-19,PI-DMDCSOJ,1,66.99,69.99,66.99,69.99,0.0,0.0,False,0,2,3,8,97,128,286,104,1,8.572653236176597
2020-08-22,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,True,0,5,4,8,94,125,283,101,1,0.0
2020-08-25,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False,0,1,4,8,91,122,280,98,1,0.0
2020-08-28,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False,0,4,4,8,88,119,277,95,1,0.0
2020-08-31,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False,0,0,5,8,85,116,274,92,1,0.0
2020-09-03,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False,0,3,1,9,82,113,271,89,1,0.0
2020-09-06,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,1,9,79,110,268,86,1,0.0
2020-09-09,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False,0,2,2,9,76,107,265,83,1,0.0
2020-09-12,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False,0,5,2,9,73,104,262,80,1,0.0
2020-09-15,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False,0,1,3,9,70,101,259,77,1,0.0
2020-09-18,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False,0,4,3,9,67,98,256,74,1,0.0
2020-09-21,PI-DMDCSOJ,2,66.99,69.99,66.99,69.99,0.0,0.0,True,0,0,3,9,64,95,253,71,1,8.572653236176597
2020-09-24,PI-DMDCSOJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False,0,3,4,9,61,92,250,68,1,8.572653236176597
2020-09-27,PI-DMDCSOJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False,0,6,4,9,58,89,247,65,1,8.572653236176597
2020-09-30,PI-DMDCSOJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False,0,2,5,9,55,86,244,62,1,8.572653236176597
2020-10-03,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,True,0,5,1,10,52,83,241,59,1,0.0
2020-10-06,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,0,1,1,10,49,80,238,56,1,0.0
2020-10-09,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,0,4,2,10,46,77,235,53,1,0.0
2020-10-12,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,1,0,2,10,43,74,232,50,1,0.0
2020-10-15,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,0,3,3,10,40,71,229,47,1,0.0
2020-10-18,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False,0,6,3,10,37,68,226,44,1,0.0
2020-10-21,PI-DMDCSOJ,3,39.99,39.99,66.99,39.99,0.0,0.0,False,0,2,3,10,34,65,223,41,1,0.0
2020-10-24,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False,0,5,4,10,31,62,220,38,1,0.0
2020-10-27,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,0,1,4,10,28,59,217,35,1,0.0
2020-10-30,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False,0,4,5,10,25,56,214,32,1,0.0
2020-11-02,PI-DMDCSOJ,1,37.99,39.99,37.99,39.99,0.0,0.0,True,0,0,1,11,22,53,211,29,1,10.002500625156289
2020-11-05,PI-DMDCSOJ,0,37.99,39.99,37.99,39.99,0.0,0.0,False,0,3,1,11,19,50,208,26,1,10.002500625156289
2020-11-08,PI-DMDCSOJ,0,37.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,11,16,47,205,23,1,10.002500625156289
2020-11-11,PI-DMDCSOJ,1,39.99,39.99,37.99,39.99,0.0,0.0,True,1,2,2,11,13,44,202,20,1,0.0
2020-11-14,PI-DMDCSOJ,1,69.99,69.99,37.99,69.99,0.0,0.0,True,0,5,2,11,10,41,199,17,1,0.0
2020-11-17,PI-DMDCSOJ,0,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,3,11,7,38,196,14,1,0.0
2020-11-20,PI-DMDCSOJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,4,3,11,4,35,193,11,1,0.0
2020-11-23,PI-DMDCSOJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,0,4,11,1,32,190,8,1,0.0
2020-11-26,PI-DMDCSOJ,9,69.99,69.99,37.99,69.99,0.0,0.0,False,1,3,4,11,363,29,187,5,1,0.0
2020-11-29,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,False,0,6,5,11,360,26,184,2,1,0.0
2020-12-02,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False,0,2,1,12,357,23,181,364,1,0.0
2020-12-05,PI-DMDCSOJ,17,69.99,69.99,66.99,69.99,0.0,0.0,False,0,5,1,12,354,20,178,361,1,0.0
2020-12-08,PI-DMDCSOJ,11,69.99,69.99,66.99,69.99,0.0,0.0,False,0,1,2,12,351,17,175,358,1,0.0
2020-12-11,PI-DMDCSOJ,13,66.99,69.99,66.99,69.99,0.0,0.0,True,0,4,2,12,348,14,172,355,1,8.572653236176597
2020-12-14,PI-DMDCSOJ,10,66.99,69.99,66.99,69.99,0.0,0.0,False,0,0,2,12,345,11,169,352,1,8.572653236176597
2020-12-17,PI-DMDCSOJ,6,66.99,69.99,66.99,69.99,0.0,0.0,False,0,3,3,12,342,8,166,349,1,8.572653236176597
2020-12-20,PI-DMDCSOJ,7,66.99,69.99,66.99,69.99,0.0,0.0,False,0,6,3,12,339,5,163,346,1,8.572653236176597
2020-12-23,PI-DMDCSOJ,7,66.99,69.99,66.99,69.99,0.0,0.0,False,0,2,4,12,336,2,160,343,1,8.572653236176597
