creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change
2023-07-26,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,51.0,13.0,False
2023-07-29,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,166.0,16.0,False
2023-08-01,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,42.0,3.0,False
2023-08-04,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,45.0,10.0,False
2023-08-07,PI-DMDCMEK,6,49.99,49.99,75.99,49.99,132.0,4.0,False
2023-08-10,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,115.0,8.0,False
2023-08-13,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,52.0,2.0,False
2023-08-16,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-08-19,PI-DMDCMEK,22,49.99,49.99,75.99,49.99,342.0,92.0,False
2023-08-22,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,40.0,2.0,False
2023-08-25,PI-DMDCMEK,2,49.99,49.99,75.99,49.99,0.0,4.0,False
2023-08-28,PI-DMDCMEK,11,49.99,49.99,75.99,49.99,0.0,27.0,False
2023-08-31,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-09-03,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,0.0,13.0,False
2023-09-06,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,0.0,6.0,False
2023-09-09,PI-DMDCMEK,8,49.99,49.99,75.99,49.99,0.0,13.0,False
2023-09-12,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-09-15,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,0.0,7.0,False
2023-09-18,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-09-21,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-09-24,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-09-27,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-09-30,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-10-03,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,103.0,3.0,False
2023-10-06,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-10-09,PI-DMDCMEK,4,49.99,49.99,75.99,49.99,34.0,8.0,False
2023-10-12,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,63.0,9.0,False
2023-10-15,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,37.0,2.0,False
2023-10-18,PI-DMDCMEK,1,49.99,49.99,75.99,49.99,21.0,1.0,False
2023-10-21,PI-DMDCMEK,0,49.99,49.99,75.99,49.99,0.0,0.0,False
2023-10-24,PI-DMDCMEK,3,49.99,49.99,75.99,49.99,58.0,6.0,False
2020-07-29,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,True
2020-08-01,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-04,PI-DMDCSOJ,7,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-07,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-10,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-13,PI-DMDCSOJ,4,66.99,69.99,66.99,69.99,0.0,0.0,True
2020-08-16,PI-DMDCSOJ,7,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-19,PI-DMDCSOJ,1,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-22,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,True
2020-08-25,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-28,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-31,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-03,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-06,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-09,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-12,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-15,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-18,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-21,PI-DMDCSOJ,2,66.99,69.99,66.99,69.99,0.0,0.0,True
2020-09-24,PI-DMDCSOJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-27,PI-DMDCSOJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-30,PI-DMDCSOJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-10-03,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,True
2020-10-06,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-09,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-12,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-15,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-18,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-21,PI-DMDCSOJ,3,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-24,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-27,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-30,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-11-02,PI-DMDCSOJ,1,37.99,39.99,37.99,39.99,0.0,0.0,True
2020-11-05,PI-DMDCSOJ,0,37.99,39.99,37.99,39.99,0.0,0.0,False
2020-11-08,PI-DMDCSOJ,0,37.99,39.99,37.99,39.99,0.0,0.0,False
2020-11-11,PI-DMDCSOJ,1,39.99,39.99,37.99,39.99,0.0,0.0,True
2020-11-14,PI-DMDCSOJ,1,69.99,69.99,37.99,69.99,0.0,0.0,True
2020-11-17,PI-DMDCSOJ,0,69.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-20,PI-DMDCSOJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-23,PI-DMDCSOJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-26,PI-DMDCSOJ,9,69.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-29,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-02,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-05,PI-DMDCSOJ,17,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-08,PI-DMDCSOJ,11,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-11,PI-DMDCSOJ,13,66.99,69.99,66.99,69.99,0.0,0.0,True
2020-12-14,PI-DMDCSOJ,10,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-17,PI-DMDCSOJ,6,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-20,PI-DMDCSOJ,7,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-23,PI-DMDCSOJ,7,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-26,PI-DMDCSOJ,15,69.99,69.99,66.99,69.99,0.0,0.0,True
2020-12-29,PI-DMDCSOJ,11,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-01,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-04,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-07,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-10,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-13,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-16,PI-DMDCSOJ,12,66.99,69.99,66.99,69.99,0.0,0.0,True
2021-01-19,PI-DMDCSOJ,8,66.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-22,PI-DMDCSOJ,5,66.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-25,PI-DMDCSOJ,9,66.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-28,PI-DMDCSOJ,10,68.78999999999999,69.99,66.99,69.99,0.0,0.0,True
2021-01-31,PI-DMDCSOJ,11,69.99,69.99,66.99,69.99,0.0,0.0,True
2021-02-03,PI-DMDCSOJ,13,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-02-06,PI-DMDCSOJ,9,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-02-09,PI-DMDCSOJ,15,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-02-12,PI-DMDCSOJ,5,69.99,59.99,66.99,59.99,0.0,0.0,False
2021-02-15,PI-DMDCSOJ,9,69.99,49.99,66.99,49.99,0.0,0.0,False
2021-02-18,PI-DMDCSOJ,8,69.99,62.489999999999995,66.99,62.489999999999995,0.0,0.0,False
2021-02-21,PI-DMDCSOJ,5,69.99,49.99,66.99,49.99,0.0,0.0,False
2021-02-24,PI-DMDCSOJ,0,69.99,49.99,66.99,49.99,0.0,0.0,False
2021-02-27,PI-DMDCSOJ,0,69.99,49.99,66.99,49.99,0.0,0.0,False
2021-03-02,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,True
2021-03-05,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-08,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-11,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-14,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-17,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-20,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-23,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-26,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-03-29,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-01,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-04,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-07,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-10,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-13,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-16,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-19,PI-DMDCSOJ,2,39.99,69.99,66.99,69.99,0.0,0.0,False
2021-04-22,PI-DMDCSOJ,0,39.99,69.99,66.99,69.99,0.0,0.0,False
2021-04-25,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-04-28,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-05-01,PI-DMDCSOJ,4,39.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-04,PI-DMDCSOJ,4,39.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-07,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,True
2021-05-10,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-13,PI-DMDCSOJ,4,69.99,59.99,66.99,59.99,0.0,0.0,False
2021-05-16,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-19,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-22,PI-DMDCSOJ,3,69.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,False
2021-05-25,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-28,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-05-31,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-06-03,PI-DMDCSOJ,5,69.99,39.99,66.99,39.99,0.0,0.0,False
2021-06-06,PI-DMDCSOJ,5,69.99,59.99,66.99,59.99,0.0,0.0,False
2021-06-09,PI-DMDCSOJ,0,69.99,59.99,66.99,59.99,0.0,0.0,False
2021-06-12,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,True
2021-06-15,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-06-18,PI-DMDCSOJ,3,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-06-21,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-06-24,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-06-27,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-06-30,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-03,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-06,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-09,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-12,PI-DMDCSOJ,3,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-15,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-18,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-21,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-24,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-27,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-07-30,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-08-02,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-08-05,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-08-08,PI-DMDCSOJ,3,39.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,False
2021-08-11,PI-DMDCSOJ,0,39.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,False
2021-08-14,PI-DMDCSOJ,5,39.99,47.49,66.99,47.49,0.0,0.0,False
2021-08-17,PI-DMDCSOJ,4,39.99,69.99,66.99,69.99,0.0,0.0,False
2021-08-20,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,True
2021-08-23,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-08-26,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-08-29,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-09-01,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-09-04,PI-DMDCSOJ,2,69.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,False
2021-09-07,PI-DMDCSOJ,0,69.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,False
2021-09-10,PI-DMDCSOJ,2,69.99,39.99,66.99,39.99,0.0,0.0,False
2021-09-13,PI-DMDCSOJ,2,69.99,39.99,66.99,39.99,0.0,0.0,False
2021-09-16,PI-DMDCSOJ,2,69.99,39.99,66.99,39.99,0.0,0.0,False
2021-09-19,PI-DMDCSOJ,0,69.99,39.99,66.99,39.99,0.0,0.0,False
2021-09-22,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,True
2021-09-25,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-09-28,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-01,PI-DMDCSOJ,5,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-04,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-07,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-10,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-13,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-16,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-19,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-22,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-25,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-28,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2021-10-31,PI-DMDCSOJ,7,69.99,69.99,66.99,69.99,0.0,0.0,True
2021-11-03,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-06,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-09,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-12,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-15,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-18,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-21,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-24,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-27,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-11-30,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-03,PI-DMDCSOJ,10,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-06,PI-DMDCSOJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-09,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-12,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-15,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-18,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-21,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-24,PI-DMDCSOJ,8,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-27,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-12-30,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-02,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-05,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-08,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-11,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-14,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-17,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-20,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-23,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-26,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-01-29,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-01,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-04,PI-DMDCSOJ,4,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-07,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-10,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-13,PI-DMDCSOJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-16,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-19,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-22,PI-DMDCSOJ,17,69.99,59.99,66.99,59.99,0.0,0.0,False
2022-02-25,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-02-28,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-03-03,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-03-06,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-03-09,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-03-12,PI-DMDCSOJ,3,39.99,39.99,66.99,39.99,0.0,0.0,True
2022-03-15,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-03-18,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-03-21,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-03-24,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-03-27,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-03-30,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-02,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-05,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-08,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-11,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-14,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-17,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-20,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-23,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-26,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-04-29,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-05-02,PI-DMDCSOJ,1,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-05,PI-DMDCSOJ,0,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-08,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,True
2022-05-11,PI-DMDCSOJ,7,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-14,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-17,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-20,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-23,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-26,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-05-29,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-01,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-04,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-07,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-10,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,True
2022-06-13,PI-DMDCSOJ,3,39.99,54.989999999999995,66.99,54.989999999999995,0.0,0.0,False
2022-06-16,PI-DMDCSOJ,2,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-19,PI-DMDCSOJ,0,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-22,PI-DMDCSOJ,0,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-25,PI-DMDCSOJ,0,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-06-28,PI-DMDCSOJ,0,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-07-01,PI-DMDCSOJ,7,69.99,69.99,66.99,69.99,0.0,0.0,True
2022-07-04,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-07-07,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-07-10,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-07-13,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-07-16,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-07-19,PI-DMDCSOJ,4,39.99,39.99,66.99,39.99,0.0,0.0,True
2022-07-22,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-07-25,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-07-28,PI-DMDCSOJ,3,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-07-31,PI-DMDCSOJ,5,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-08-03,PI-DMDCSOJ,1,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-08-06,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-08-09,PI-DMDCSOJ,1,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-08-12,PI-DMDCSOJ,1,39.99,39.99,66.99,39.99,0.0,0.0,False
2022-08-15,PI-DMDCSOJ,2,39.99,69.99,66.99,69.99,0.0,0.0,False
2022-08-18,PI-DMDCSOJ,6,39.99,59.99,66.99,59.99,0.0,0.0,False
2022-08-21,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,True
2022-08-24,PI-DMDCSOJ,1,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-08-27,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-08-30,PI-DMDCSOJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-02,PI-DMDCSOJ,7,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-05,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-08,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-11,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-14,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-17,PI-DMDCSOJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-20,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-23,PI-DMDCSOJ,0,69.99,69.99,66.99,69.99,0.0,0.0,False
2022-09-26,PI-DMDCSOJ,2,39.99,39.99,66.99,39.99,0.0,0.0,True
2022-09-29,PI-DMDCSOJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
